"","budget","release_date","sw_lang_en","sw_tagline","release_month","seasonality","countries_cnt","lang_RU","actor0_movies_cnt","actor1_movies_5y_cnt","sw_female_actor0","sw_male_actor0","actor0_prev_revenue","director_movies_cnt","genre_fantasy","genre_horror","genre_history","genre_crime","genre_mystery","genre_family","depart_Art","depart_Custom_Mkup","depart_Lighting","depart_Visual_Effects","depart_Camera_female","depart_Directing_female","depart_Production_female","depart_Writing_female"
"3248",1.6e+07,"26/09/2007",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"4","8","0","0","0","1","4","0"
"3249",5e+06,"20/07/2011",1,1,7,40981593,2,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"10","4","4","5","0","1","5","0"
"3250",0,"24/04/1991",1,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3251",16500000,"19/12/2003",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"5","4","0","0","0","0","2","0"
"3252",5e+06,"11/10/2013",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",3,0,0,0,0,0,0,"1","1","0","0","0","0","1","1"
"3253",1.1e+08,"15/03/2011",1,1,3,-7149862,1,0,0,0,"NULL","NULL","NULL",3,1,0,0,0,0,0,"7","21","1","7","0","1","0","1"
"3254",2.6e+07,"30/01/2014",0,1,1,-50746591,3,1,0,0,"NULL","NULL","NULL",0,1,0,0,0,1,0,"0","0","0","0","0","0","0","0"
"3255",0,"13/04/2005",1,0,4,-28405871,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"3256",0,"25/06/2014",0,0,6,74205073,1,1,0,0,"NULL","NULL","NULL",1,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"3257",0,"03/06/2011",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","1","0"
"3258",0,"24/03/2010",1,1,3,-7149862,2,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3259",6e+06,"01/03/1987",1,1,3,-7149862,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,1,0,0,"3","3","1","0","1","0","1","0"
"3260",0,"13/05/2011",1,0,5,21757736,0,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3261",2e+07,"15/10/2010",1,1,10,-28659422,2,0,0,0,"NULL","NULL","NULL",2,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3262",3.5e+07,"25/02/2005",1,1,2,-15309317,2,0,0,0,"NULL","NULL","NULL",11,0,1,0,0,0,0,"16","14","9","16","0","1","6","0"
"3263",0,"31/10/2008",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"4","0","0","5","0","0","1","0"
"3264",2e+07,"21/09/2013",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"2","1","0","0","0","0","1","1"
"3265",1.1e+07,"18/05/2009",0,1,5,21757736,6,0,0,0,"NULL","NULL","NULL",5,0,1,0,0,0,0,"4","1","1","5","0","0","2","0"
"3266",9e+07,"18/06/1998",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,1,"2","0","0","9","0","0","0","1"
"3267",3500000,"22/01/1964",1,1,1,-50746591,1,0,0,0,"NULL","NULL","NULL",0,0,0,1,0,0,0,"1","0","0","0","0","0","0","0"
"3268",0,"26/12/1997",1,0,12,32322910,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"1","1","0","0","0","0","0","0"
"3269",1e+07,"05/05/2016",0,1,5,21757736,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"2","5","0","2","0","0","0","0"
"3270",5.7e+07,"17/08/2001",1,0,8,-33273015,3,0,0,0,"NULL","NULL","NULL",1,0,0,1,0,0,0,"1","0","0","0","0","0","1","0"
"3271",0,"11/06/1969",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",3,0,0,0,0,0,0,"0","0","0","0","0","0","0","1"
"3272",1.5e+08,"01/07/2008",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",4,1,0,0,0,0,0,"4","4","0","0","0","0","3","0"
"3273",0,"26/01/2001",1,1,1,-50746591,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3274",9e+05,"20/07/1960",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"2","0","0","0","0","0","0","0"
"3275",1.4e+08,"01/06/2016",1,1,6,74205073,2,0,0,0,"NULL","NULL","NULL",29,1,0,0,0,0,1,"3","0","0","0","0","0","1","1"
"3276",1.1e+07,"22/12/1965",1,1,12,32322910,2,1,0,0,"NULL","NULL","NULL",2,0,0,0,0,0,0,"4","4","0","0","0","0","0","0"
"3277",2.5e+07,"21/11/2007",1,1,11,31944703,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,1,"5","3","0","0","0","2","7","0"
"3278",0,"17/09/2012",0,0,9,-37667937,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3279",0,"29/07/2009",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","3","0"
"3280",1.3e+07,"13/09/2012",0,1,9,-37667937,3,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3281",1.4e+07,"02/09/2005",1,1,9,-37667937,2,0,0,0,"NULL","NULL","NULL",8,0,0,0,0,0,0,"5","6","3","0","0","0","2","1"
"3282",2.7e+07,"20/10/1983",1,1,10,-28659422,1,1,0,0,"NULL","NULL","NULL",2,0,0,1,0,0,0,"3","0","0","1","0","0","0","0"
"3283",9e+06,"18/11/2016",1,0,11,31944703,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"6","9","1","1","0","1","1","0"
"3284",6.5e+07,"20/08/2014",1,1,8,-33273015,1,0,0,0,"NULL","NULL","NULL",2,0,0,0,1,0,0,"7","4","1","10","0","1","1","0"
"3285",3.6e+07,"12/10/1996",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",3,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3286",6e+06,"04/06/2008",0,1,6,74205073,3,0,0,0,"NULL","NULL","NULL",0,0,0,0,1,0,0,"1","0","0","0","0","0","0","0"
"3287",4e+06,"10/01/1952",1,0,1,-50746591,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3288",24500,"06/06/1963",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"0","0","0","0","0","0","0","0"
"3289",8138338,"07/10/2016",1,0,10,-28659422,3,0,0,0,"NULL","NULL","NULL",2,0,0,0,0,0,0,"3","1","0","0","0","0","0","0"
"3290",4.5e+07,"07/10/1994",1,1,10,-28659422,2,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"3","3","0","0","0","0","1","0"
"3291",1750000,"26/06/1981",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,1,0,"3","2","0","0","0","0","0","0"
"3292",22500000,"18/08/1989",1,1,8,-33273015,2,0,0,0,"NULL","NULL","NULL",9,0,0,1,0,0,0,"2","0","0","0","0","0","0","0"
"3293",0,"16/03/2006",1,0,3,-7149862,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3294",0,"19/06/2014",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"1","0","0","0","0","0","0","0"
"3295",0,"25/10/1967",0,1,10,-28659422,2,0,0,0,"NULL","NULL","NULL",0,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"3296",8e+06,"01/12/1995",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,1,0,0,"1","0","0","0","0","0","1","0"
"3297",1.7e+07,"09/12/2006",1,1,12,32322910,3,0,0,0,"NULL","NULL","NULL",2,0,0,0,1,0,0,"3","3","0","0","0","0","4","0"
"3298",1e+06,"09/02/2007",1,1,2,-15309317,1,0,0,0,"NULL","NULL","NULL",2,0,0,0,0,0,0,"0","0","0","0","0","1","1","0"
"3299",2e+07,"15/10/1969",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"1","0","0","0","0","0","0","0"
"3300",2e+07,"28/03/1980",1,1,3,-7149862,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"1","1","0","0","0","0","0","0"
"3301",0,"01/01/1989",1,0,1,-50746591,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"0","0","0","0","0","0","0","0"
"3302",1e+06,"24/01/2006",1,1,1,-50746591,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","1","0","1","0","0","0","0"
"3303",0,"13/07/2002",0,0,7,40981593,1,0,0,0,"NULL","NULL","NULL",1,1,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3304",0,"24/12/2013",0,0,12,32322910,2,0,0,0,"NULL","NULL","NULL",0,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"3305",3.5e+07,"05/03/2015",1,1,3,-7149862,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3306",0,"14/12/1988",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",2,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"3307",5e+07,"06/10/1995",1,1,10,-28659422,2,0,0,0,"NULL","NULL","NULL",9,0,0,0,1,0,0,"13","7","3","0","0","0","2","4"
"3308",1.5e+07,"20/10/2007",1,1,10,-28659422,6,0,0,0,"NULL","NULL","NULL",3,0,1,0,1,0,0,"1","1","0","0","0","0","2","0"
"3309",0,"28/03/2014",1,0,3,-7149862,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3310",0,"17/10/2013",0,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"3311",0,"09/10/1987",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"2","1","0","0","0","0","1","0"
"3312",1.1e+07,"16/02/1990",1,1,2,-15309317,1,0,0,0,"NULL","NULL","NULL",1,1,1,0,0,0,0,"2","1","0","1","0","0","1","0"
"3313",6e+06,"01/03/1975",1,1,3,-7149862,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"3","5","0","0","0","0","0","0"
"3314",0,"17/03/1995",1,1,3,-7149862,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"1","0","0","0","0","0","1","0"
"3315",6.6e+07,"25/12/2011",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",26,0,0,0,0,0,0,"10","5","2","1","0","1","4","0"
"3316",1e+07,"20/02/2015",0,1,2,-15309317,1,1,0,0,"NULL","NULL","NULL",0,0,0,1,0,0,0,"0","1","0","3","0","0","0","0"
"3317",5e+07,"20/12/2007",1,1,12,32322910,2,0,0,0,"NULL","NULL","NULL",12,0,1,0,0,0,0,"2","2","0","0","0","0","2","0"
"3318",7.5e+07,"18/06/2016",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",3,0,0,0,0,0,1,"3","1","1","20","0","0","0","0"
"3319",2.5e+07,"07/01/2014",1,1,1,-50746591,1,0,0,0,"NULL","NULL","NULL",5,0,0,0,0,0,0,"1","0","0","0","0","0","1","0"
"3320",2.5e+07,"27/02/2004",1,1,2,-15309317,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","1","0","0","0","0","2","1"
"3321",6500000,"13/11/2009",1,1,11,31944703,1,0,0,0,"NULL","NULL","NULL",0,0,0,1,0,0,0,"0","0","0","0","0","0","0","0"
"3322",7e+07,"24/04/2007",1,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",5,0,0,0,0,0,0,"3","6","0","2","0","1","4","0"
"3323",0,"15/02/2017",0,0,2,-15309317,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3324",22700000,"24/06/1987",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",4,0,0,0,0,0,0,"3","1","0","1","0","0","0","0"
"3325",9e+07,"03/04/2011",1,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",3,0,0,0,0,0,1,"0","0","1","1","0","0","0","1"
"3326",1300000,"25/04/2013",0,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"2","0","0","0","0","0","0","0"
"3327",3.3e+07,"16/10/2013",1,0,10,-28659422,2,0,0,0,"NULL","NULL","NULL",5,0,0,0,0,0,1,"0","0","0","0","0","0","0","0"
"3328",7e+06,"10/09/2014",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",2,0,0,0,0,0,0,"12","8","1","3","1","2","1","1"
"3329",0,"01/01/1999",1,0,1,-50746591,0,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3330",1.2e+07,"15/08/1986",1,1,8,-33273015,1,0,0,0,"NULL","NULL","NULL",2,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"3331",0,"14/06/2004",1,0,6,74205073,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3332",5.2e+07,"25/12/1998",1,1,12,32322910,2,1,0,0,"NULL","NULL","NULL",0,0,0,1,0,0,0,"4","2","0","0","0","0","1","0"
"3333",343000,"11/04/1955",1,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"3","4","0","0","0","0","0","0"
"3334",12305523,"29/06/1985",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",3,0,0,0,0,0,0,"1","0","0","1","0","0","1","0"
"3335",2.7e+07,"08/03/2011",1,1,3,-7149862,1,1,0,0,"NULL","NULL","NULL",1,0,0,0,0,1,0,"2","1","0","0","0","0","2","1"
"3336",2500000,"17/09/2015",0,0,9,-37667937,1,1,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3337",0,"21/09/2012",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",1,0,1,0,0,0,0,"8","7","1","4","0","0","1","0"
"3338",2.5e+07,"20/10/2006",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"1","1","0","0","0","2","4","1"
"3339",0,"24/06/2011",1,0,6,74205073,1,0,0,0,"NULL","NULL","NULL",2,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3340",3.5e+07,"23/07/1982",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3341",3e+07,"15/06/2015",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",8,0,0,0,0,0,0,"4","6","0","0","0","1","2","0"
"3342",6.5e+07,"09/12/2006",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"17","3","1","20","0","0","4","0"
"3343",2.2e+07,"27/03/2010",1,1,3,-7149862,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,1,0,"3","1","0","0","0","0","1","0"
"3344",1400000,"25/05/2015",0,0,5,21757736,3,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"5","3","1","0","0","0","0","0"
"3345",4e+07,"24/05/2006",1,1,5,21757736,3,0,0,0,"NULL","NULL","NULL",2,0,0,1,0,0,0,"4","2","0","0","0","1","3","1"
"3346",2500000,"09/09/2010",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"2","3","0","0","0","0","1","0"
"3347",0,"16/07/1982",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,1,"2","0","0","0","0","0","0","0"
"3348",1.5e+07,"27/08/2015",0,0,8,-33273015,4,0,0,0,"NULL","NULL","NULL",0,0,0,1,0,0,0,"1","1","0","0","0","0","0","1"
"3349",0,"26/07/2013",0,0,7,40981593,1,1,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3350",3500000,"19/12/1978",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,1,0,"0","1","0","0","0","0","1","0"
"3351",2e+07,"13/04/2016",1,1,4,-28405871,3,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,1,"1","0","1","1","0","0","0","0"
"3352",0,"25/04/1982",1,1,4,-28405871,2,0,0,0,"NULL","NULL","NULL",9,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3353",6.5e+07,"15/10/2009",1,1,10,-28659422,3,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,1,"0","0","0","1","0","0","0","0"
"3354",3e+06,"14/05/2001",0,1,5,21757736,2,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"1","1","0","0","0","0","0","0"
"3355",5e+06,"04/06/2014",0,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","1","0","1"
"3356",4550000,"29/06/1956",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"4","3","0","0","0","0","0","0"
"3357",2500000,"13/07/2012",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3358",5.6e+07,"08/12/2011",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",11,0,0,0,0,0,0,"0","0","0","0","0","0","0","1"
"3359",6.2e+07,"30/11/2005",1,1,11,31944703,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"1","0","0","0","0","1","3","0"
"3360",0,"06/04/1984",1,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3361",1.7e+07,"01/10/1998",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","1","0"
"3362",6e+06,"18/01/2001",1,1,1,-50746591,1,0,0,0,"NULL","NULL","NULL",0,1,0,0,0,1,0,"2","5","0","0","0","0","3","0"
"3363",2.7e+07,"13/11/1987",1,1,11,31944703,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"1","2","0","0","0","0","1","0"
"3364",3e+06,"03/07/1951",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",1,1,0,0,0,0,1,"1","0","0","9","0","0","0","0"
"3365",1.4e+07,"20/12/1989",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",4,0,0,0,0,0,0,"4","3","0","2","0","0","2","0"
"3366",2033000,"13/05/1938",1,1,5,21757736,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3367",5e+07,"22/08/1997",1,1,8,-33273015,1,0,0,0,"NULL","NULL","NULL",8,0,0,0,0,0,0,"3","1","0","0","0","0","2","1"
"3368",2e+07,"28/01/2016",1,1,1,-50746591,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3369",0,"21/01/2003",0,1,1,-50746591,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0"
"3370",11097000,"25/01/2012",0,0,1,-50746591,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,1,0,0,"0","0","0","0","0","0","0","0"
"3371",7e+07,"06/08/1999",1,1,8,-33273015,1,0,0,0,"NULL","NULL","NULL",0,1,0,0,0,0,1,"0","0","0","9","0","0","1","0"
"3372",2.9e+07,"07/04/2016",1,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"3","0","0","0","0","0","1","1"
"3373",0,"01/10/2006",0,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,1,0,"1","0","0","2","0","0","0","0"
"3374",0,"12/08/2011",0,0,8,-33273015,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3375",0,"07/03/2008",1,1,3,-7149862,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3376",2e+07,"08/09/1995",1,1,9,-37667937,3,0,0,0,"NULL","NULL","NULL",1,0,1,0,0,0,0,"7","1","1","1","0","0","3","0"
"3377",4e+07,"29/10/2004",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",3,0,0,0,0,0,0,"5","4","0","0","0","1","4","0"
"3378",0,"13/05/2010",0,0,5,21757736,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"1","1","0","0","0","0","0","0"
"3379",2e+07,"03/10/2008",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",8,1,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3380",7e+07,"23/04/2004",1,1,4,-28405871,2,0,0,0,"NULL","NULL","NULL",11,0,0,0,1,0,0,"18","9","5","4","0","1","1","0"
"3381",2e+08,"16/04/2014",1,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",2,1,0,0,0,0,0,"19","10","1","9","0","1","2","0"
"3382",0,"12/02/1982",1,0,2,-15309317,1,0,0,0,"NULL","NULL","NULL",1,0,0,1,0,1,0,"0","0","0","0","0","0","0","0"
"3383",1e+07,"03/08/1990",1,0,8,-33273015,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3384",0,"11/10/1985",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"2","4","0","0","0","1","0","0"
"3385",7e+06,"28/09/2011",1,0,9,-37667937,2,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"4","1","0","0","0","2","7","1"
"3386",6.5e+07,"11/02/1999",1,1,2,-15309317,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,1,"0","0","0","1","0","0","0","2"
"3387",4.4e+07,"06/08/1993",1,1,8,-33273015,1,0,0,0,"NULL","NULL","NULL",3,0,0,0,1,1,0,"3","2","0","1","0","0","2","0"
"3388",0,"22/12/1994",1,1,12,32322910,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3389",9e+05,"11/09/2011",1,1,9,-37667937,2,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","1","0","0"
"3390",9.5e+07,"12/03/2015",1,1,3,-7149862,2,0,0,0,"NULL","NULL","NULL",6,1,0,0,0,0,1,"11","7","4","18","0","1","1","0"
"3391",5e+07,"01/04/2009",1,1,4,-28405871,3,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"1","0","0","0","0","0","5","0"
"3392",5e+06,"19/09/1997",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"3","4","0","0","0","0","2","0"
"3393",3500000,"26/11/2009",0,0,11,31944703,1,1,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3394",0,"07/07/1997",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","1"
"3395",8e+06,"10/09/1994",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,1,0,0,"13","10","5","0","0","0","4","0"
"3396",0,"14/02/1997",1,1,2,-15309317,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"3","1","0","0","0","0","1","1"
"3397",1.5e+07,"07/09/2009",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"0","0","0","0","0","0","1","0"
"3398",8.5e+07,"30/07/2010",1,1,7,40981593,2,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,1,"0","0","0","4","0","0","0","0"
"3399",1.3e+08,"18/07/2013",1,1,7,40981593,1,0,0,0,"NULL","NULL","NULL",3,1,0,0,1,0,0,"4","1","1","5","0","0","1","0"
"3400",2.8e+07,"06/02/2004",1,1,2,-15309317,1,0,0,0,"NULL","NULL","NULL",1,0,0,1,0,0,0,"0","0","0","0","0","0","0","0"
"3401",1.2e+07,"16/09/1993",1,0,9,-37667937,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3402",2e+07,"03/01/2013",1,1,1,-50746591,1,0,0,0,"NULL","NULL","NULL",1,0,1,0,0,0,0,"1","1","0","0","0","0","1","0"
"3403",3.2e+07,"16/06/2006",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,1,"1","1","0","0","0","0","0","0"
"3404",2.5e+07,"05/02/2009",1,0,2,-15309317,1,0,0,0,"NULL","NULL","NULL",10,0,0,0,1,1,0,"3","0","0","1","0","0","0","0"
"3405",5.5e+07,"15/05/1987",1,0,5,21757736,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","1","0","1"
"3406",0,"12/08/1978",0,0,8,-33273015,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"1","0","0","0","0","0","0","0"
"3407",1746964,"19/05/1984",1,1,5,21757736,4,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"2","2","1","0","1","2","1","0"
"3408",806948,"16/06/1960",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",14,0,1,0,0,0,0,"3","4","0","0","0","0","0","0"
"3409",3.2e+07,"09/10/2003",1,1,10,-28659422,2,0,0,0,"NULL","NULL","NULL",1,1,0,0,0,0,1,"4","2","1","14","0","0","2","0"
"3410",8e+06,"22/06/1979",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",4,0,0,0,1,0,0,"3","2","1","0","0","0","1","0"
"3411",1.25e+08,"01/04/2010",1,1,4,-28405871,1,0,0,0,"NULL","NULL","NULL",4,1,0,0,0,0,0,"21","20","2","12","0","1","3","0"
"3412",2500000,"01/01/2003",1,1,1,-50746591,0,0,0,0,"NULL","NULL","NULL",2,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3413",6900000,"21/09/2012",1,1,9,-37667937,1,0,0,0,"NULL","NULL","NULL",0,0,1,0,0,0,0,"2","1","0","0","0","1","0","0"
"3414",0,"12/09/2012",0,0,9,-37667937,3,0,0,0,"NULL","NULL","NULL",1,0,0,0,0,0,0,"2","3","0","0","0","0","0","0"
"3415",1.5e+08,"22/06/2007",1,1,6,74205073,1,0,0,0,"NULL","NULL","NULL",2,1,0,0,0,0,1,"3","0","2","16","0","0","1","0"
"3416",0,"09/03/2017",1,1,3,-7149862,0,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
"3417",4750000,"12/05/2005",1,1,5,21757736,1,0,0,0,"NULL","NULL","NULL",0,1,1,0,0,0,0,"2","1","0","0","0","0","1","0"
"3418",0,"17/10/1973",1,1,10,-28659422,1,0,0,0,"NULL","NULL","NULL",0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0"
